,,,SAHARANPUR,29.9856799,77.50406459058038,0.0
,,,SAMBHAL,28.6187267,78.5508909140845,0.0
,,,SHAHJAHANPUR,27.9128583,79.74762537616267,0.6
,,,SHAMLI,29.4976372,77.34722114724295,0.0
,,,ALMORA,29.70265095,79.43263182057746,2.6
,,,BAGESHWAR,30.0087902,79.92801830528973,47.8
,,,CHAMOLI,30.49859555,79.61905372220383,33.5
,,,CHAMPAWAT,29.235032,80.10230681491865,0.0
,,,DEHRADUN,30.3255646,78.0436813,43.3
,,,GARHWAL PAURI,30.1479882,78.7759518,5.9
,,,GARHWAL TEHRI,30.5,78.666667,27.4
,,,HARDWAR,29.9384473,78.1452985,0.0
,,,NAINITAL,29.29499495,79.41625112686134,2.5
,,,PITHORAGARH,30.126497450000002,80.48169891016147,9.1
,,,RUDRAPRAYAG,30.28656,78.98072,32.3
,,,UDHAM SINGH NAGAR,29.04783135,79.43261636543795,0.0
,,,UTTARKASHI,30.9635733,78.63625207073864,1.6
,,,AMBALA,30.3843674,76.770421,2.3
,,,BHIWANI,28.7931703,76.1391283,0.0
,,,CHARKHI DADRI,28.5919933,76.2719817,0.0
,,,FARIDABAD,28.4031478,77.3105561,0.0
,,,FATEHABAD,27.02766825,78.2074341134146,0.0
,,,GURGAON,28.4646148,77.0299194,0.0
,,,HISAR,29.080640950000003,75.788754109493,0.0
,,,JHAJJAR,28.53364155,76.68981477716189,0.0
,,,JIND,29.30219685,76.33894452216312,0.0
,,,KAITHAL,29.82231125,76.3790553562613,0.0
,,,KARNAL,29.6803266,76.9896254,0.0
,,,KURUKSHETRA,29.9693747,76.8482787,0.0
,,,MAHENDRAGARH,28.25,76.166667,0.0
,,,NUH,27.99351765,77.04196338756515,0.0
,,,PALWAL,28.1405741,77.3259802,0.0
,,,PANCHKULA,30.6975401,76.8551066,25.4
,,,PANIPAT,29.3912753,76.9771675,0.0
,,,REWARI,28.1956468,76.6165179,0.0
,,,ROHTAK,28.9010899,76.5801935,0.0
,,,SIRSA,29.583333,75.083333,0.0
,,,SONEPAT,28.99197,77.0342633,0.0
,,,YAMUNA NAGAR,19.1481254,72.827599,5.1
,,,CENTRAL DELHI,28.699009500000003,77.23146337815574,0.0
,,,EAST DELHI,28.6117432,77.29827941818031,0.0
,,,NEW DELHI,28.6138954,77.2090057,0.1
,,,NORTH DELHI,28.78722785,77.09809032829239,0.1
,,,NORTH EAST DELHI,28.72330795,77.26685650778668,0.2
,,,NORTH WEST DELHI,28.737914449999998,77.01006262588218,0.0
,,,SOUTH DELHI,28.485169399999997,77.19636520348229,0.0
,,,SOUTH WEST DELHI,28.58644805,76.97915298462692,0.0
,,,WEST DELHI,28.6545456,77.0810555082151,9.5
,,,AMRITSAR,31.6343083,74.8736788,0.0
,,,BARNALA,30.3716802,75.5039886995367,0.0
,,,BHATINDA,30.25,75.0,0.0
,,,FARIDKOT,30.6014507,74.79501756894368,0.0
,,,FATEHGARH SAHIB,30.663404149999998,76.38030001704635,0.0
,,,FAZILKA,30.3198406,74.1217943299535,0.0
,,,FEROZEPUR,30.6839733,76.3594033,0.0
,,,GURDASPUR,31.9037264,75.22755867008682,0.0
,,,HOSHIARPUR,31.60929415,75.84597544153354,0.0
,,,JALANDHAR,31.29223115,75.56788777097373,0.0
,,,KAPURTHALA,31.38564755,75.30533042971072,0.0
,,,LUDHIANA,30.9090157,75.851601,2.6
,,,MANSA,29.8764133,75.48895639945275,0.0
,,,MOGA,30.7877554,75.15935898836224,0.0
,,,MUKTSAR,30.4692,74.5182,0.0
,,,PATHANKOT,32.3021899,75.65894063717977,0.0
,,,PATIALA,30.20927775,76.33972313649818,0.0
,,,RUPNAGAR,31.0917102,76.52897012920695,0.0
,,,SANGRUR,30.135717,75.85333259556887,0.0
